"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @anthonygraves: I watched #SquareOneMJ by @dannywuyue on #YouTube over the weekend. I found it incredibly informative and enlightening,…",FALSE,0,NA,2019-10-08 18:35:27,FALSE,NA,"1181639259557699584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HTRKCH2207",114,TRUE,FALSE,NA,NA
"Well, we opened a vault #youtube #gaming
https://t.co/hVSUa2FUaZ",FALSE,0,NA,2019-10-08 18:35:27,FALSE,NA,"1181639259201134592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gyrerwin",0,FALSE,FALSE,NA,NA
"S/O ""Be Fantastic Movement"" for posting us on your #YouTube Channel! Looking great in our 1959 #Messerschmitt KR200… https://t.co/W2I1avtaTX",FALSE,1,NA,2019-10-08 18:35:27,TRUE,NA,"1181639258487918592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BHCarClub",1,FALSE,FALSE,NA,NA
"RT @Network_UFO: Menshee - I Swear [Radio Edit]
New upload on our #Youtube channel

YouTube :https://t.co/YKyZzVUG9G https://t.co/s9O1gAb5wO",FALSE,0,NA,2019-10-08 18:35:13,FALSE,NA,"1181639199553982468",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Network_UFO",16,TRUE,FALSE,NA,NA
"We always hear that how bands should go about growing their business has changed so much over the years ... but has… https://t.co/9OGCexi0bi",FALSE,0,NA,2019-10-08 18:35:04,TRUE,NA,"1181639161146695680",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RockettotheSta1",0,FALSE,FALSE,NA,NA
"RT @Lady_Reaper: Hey Twitterverse, let’s get my girl to 1K so she can get monetized and so she can livestream from her phone when she’s out…",FALSE,0,NA,2019-10-08 18:34:58,FALSE,NA,"1181639137679552517",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmandaArcher23",3,TRUE,FALSE,NA,NA
"My K-Pop top 10 femal oct. 2019 #EVERGLOW #KARD #LEEHI  #CHUNGHA #Dreamcatcher #GFRIEND #ITZY #TWICE #GIDLE #SUNMI… https://t.co/QV63hYmkUl",FALSE,1,NA,2019-10-08 18:34:26,TRUE,NA,"1181639002161631238",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zaubermond3",1,FALSE,FALSE,NA,NA
"RT @sidkannan: My kid bro @ArmaanMalik22 wants to sing for @iamsrk! Watch the full video on my #YouTube channel to find out the most adorab…",FALSE,0,NA,2019-10-08 18:34:26,FALSE,NA,"1181639000655716352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ruhi_armaan22",101,TRUE,FALSE,NA,NA
"RT @JakeFoubister: Subscribe to my channel:
https://t.co/1cgXMNLGBV

Let me know in the comments when you’re done

I’ll give your channel a…",FALSE,0,NA,2019-10-08 18:34:22,FALSE,NA,"1181638984381808640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YSubforsub",16,TRUE,FALSE,NA,NA
"RT @Lady_Reaper: Hey Twitterverse, let’s get my girl to 1K so she can get monetized and so she can livestream from her phone when she’s out…",FALSE,0,NA,2019-10-08 18:34:20,FALSE,NA,"1181638976035344386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lady_Reaper",3,TRUE,FALSE,NA,NA
"RT @FranosaurusRexx: Here we go, another trip through evolution. I haven't been too well today so excuse my croaky voice through the video!…",FALSE,0,NA,2019-10-08 18:34:08,FALSE,NA,"1181638924915085318",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheAffroShow",4,TRUE,FALSE,NA,NA
"RT @crystalmoon1ba: @Cathereni @RhythmSouthern @ArlindoFerreir4 @NexWebSites @BryantCPA @AntonCountrySup @AnneAnd59185576 @Wewillrocku66 @B…",FALSE,0,NA,2019-10-08 18:34:02,FALSE,NA,"1181638899719921670",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crystalmoon1ba",5,TRUE,FALSE,NA,NA
"Stay grinding 👿 #OS19 #fortnite #memes #ps #gaming #fortnitememes #fortniteclips #meme #xbox #gamer #fortnitebr… https://t.co/Vww1CB2gez",FALSE,1,NA,2019-10-08 18:33:42,TRUE,NA,"1181638818497257477",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ERASEYT_",0,FALSE,FALSE,NA,NA
"RT @AD_WHITMAN: If you like #ghosts and #supernatural #videos check out my #YouTube #channel!

#Subscribe 👇
https://t.co/9ORWi9pH8C
Ambitio…",FALSE,0,NA,2019-10-08 18:33:38,FALSE,NA,"1181638799786270720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JulieReichwein1",12,TRUE,FALSE,NA,NA
"#WolfPack whether it's on your lunch break, on the train or before the match, keep up to date with the Worcester Wo… https://t.co/WXmyfcZM85",FALSE,0,NA,2019-10-08 18:33:30,TRUE,NA,"1181638766865387522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBLWolves",0,FALSE,FALSE,NA,NA
"RT @DeporFinanzas: 📲 TOP 10 most popular american sports teams ranked by total views on #YouTube during september 2019! 

1.@Flamengo🇧🇷
2.@…",FALSE,0,NA,2019-10-08 18:33:16,FALSE,NA,"1181638708849721344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","INDEPENDIENTEgc",100,TRUE,FALSE,NA,NA
"@NzajeP @USUN @hrw @UN Francoohones also confirm what you just said '#southern cameroons has been in a State of eme… https://t.co/DQZ45CugZJ",FALSE,0,"NzajeP",2019-10-08 18:33:14,TRUE,"1181636047236669440","1181638698670186500","1017894988431155203","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jacobi_anyang",3,FALSE,FALSE,NA,NA
"RT @YanveeGames: Teaser video! New Minecraft episode on #Wednesday, 330PM EST! Full video on #YouTube via https://t.co/ab53ySZIRB
#Retweet…",FALSE,0,NA,2019-10-08 18:33:12,FALSE,NA,"1181638692034756608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_nogr",4,TRUE,FALSE,NA,NA
"RT @JillWinterMusic: Hey #TwitterFamily I'm only 10 away from 200 #youtube #subscribers so if you haven't already, I'd appreciate if you'd…",FALSE,0,NA,2019-10-08 18:33:12,FALSE,NA,"1181638691007160321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c_guy2018",12,TRUE,FALSE,NA,NA
"Mr guinea pig touched around! 
link: https://t.co/VO18PsOvKM) https://t.co/cS35dY7aeM 
#MotherFarm #Tokyo #Japan #YouTube #relax
より",FALSE,0,NA,2019-10-08 18:32:58,FALSE,NA,"1181638634354536448",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","TokyoZooCh",0,FALSE,FALSE,NA,NA
"RT @Robtheranger: Kidonda, daughter of Kaboso female #leopard is the star of my newly published #youtube video.
You can watch the video her…",FALSE,0,NA,2019-10-08 18:32:52,FALSE,NA,"1181638606940770307",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","carolinestreet",1,TRUE,FALSE,NA,NA
"RT @DeporFinanzas: 📲 TOP 10 most popular american sports teams ranked by total views on #YouTube during september 2019! 

1.@Flamengo🇧🇷
2.@…",FALSE,0,NA,2019-10-08 18:32:34,FALSE,NA,"1181638531879493633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeporFinanzas",100,TRUE,FALSE,NA,NA
"RT @PHE_uk: 📢 ICYMI: A special #EveryMindMatters film, directed by Richard Curtis and narrated by The Duke &amp; Duchess of Cambridge, and The…",FALSE,0,NA,2019-10-08 18:32:23,FALSE,NA,"1181638484840325121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolfish32",317,TRUE,FALSE,NA,NA
"RT @FranosaurusRexx: Here we go, another trip through evolution. I haven't been too well today so excuse my croaky voice through the video!…",FALSE,0,NA,2019-10-08 18:32:21,FALSE,NA,"1181638477802299392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HattamRebecca",4,TRUE,FALSE,NA,NA
"YES,YES! 😭😭😄😄
#Tubetubby #YouTube #YouTuber #Milestone https://t.co/KpPdDcjCoA",FALSE,0,NA,2019-10-08 18:32:06,FALSE,NA,"1181638413985947649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theamazingkatz",0,FALSE,FALSE,NA,NA
"RT @crystalmoon1ba: Tuesday! 
#Handmadebyme #Wirewrapped #SterlingSilver #Chakra #ReikiHealing #Reiki #HandmadeJewelry #eBay https://t.co/0…",FALSE,0,NA,2019-10-08 18:32:02,FALSE,NA,"1181638397888253952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crystalmoon1ba",2,TRUE,FALSE,NA,NA
"Replay of the tier 9 Stryker ADATS. #Tank #ArmoredWarfare #YouTube 

https://t.co/UgTOofH83b",FALSE,0,NA,2019-10-08 18:31:57,FALSE,NA,"1181638374924439552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MBjorn1984",0,FALSE,FALSE,NA,NA
"RT @New_YouTubers: Want a shoutout? 

Like this tweet
Subscribe to our #youtubechannel: https://t.co/Oq6rHDMRbM

Like Our #Facebook Page: h…",FALSE,0,NA,2019-10-08 18:31:51,FALSE,NA,"1181638350077415424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KennyNeider",3,TRUE,FALSE,NA,NA
"RT @AD_WHITMAN: If you like #ghosts and #supernatural #videos check out my #YouTube #channel!

#Subscribe 👇
https://t.co/9ORWi9pH8C
Ambitio…",FALSE,0,NA,2019-10-08 18:31:35,FALSE,NA,"1181638286101614599",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LizLiz_Di",12,TRUE,FALSE,NA,NA
"Hey Twitterverse, let’s get my girl to 1K so she can get monetized and so she can livestream from her phone when sh… https://t.co/4e0QRjYqmx",FALSE,3,NA,2019-10-08 18:31:32,TRUE,NA,"1181638273476767751",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lady_Reaper",3,FALSE,FALSE,NA,NA
"LIVE NOW! https://t.co/zhGQBQYs05

#twitch #stream #youtube #live #video #streaming #supportsmallstreamers #game… https://t.co/RB8ja1dAw0",FALSE,1,NA,2019-10-08 18:31:30,TRUE,NA,"1181638265625088000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stonersmurff",0,FALSE,FALSE,NA,NA
"[Out Now] #GroundWorkFormula By @Gwb_doe on #Youtube : https://t.co/0iRXhWawgz #RETWEET",FALSE,0,NA,2019-10-08 18:31:15,FALSE,NA,"1181638201447989250",NA,"<a href=""http://www.DynamicTweets.com"" rel=""nofollow"">Dynamic Tweets</a>","GroundWorkBoyz",1,FALSE,FALSE,NA,NA
"Important message for Youth, A public Awareness !!!

#YouTube #VIDEO
#Muslim #Islam
#important 👇👇👇

https://t.co/JeG6BMFjTF",FALSE,2,NA,2019-10-08 18:31:03,FALSE,NA,"1181638151829430272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArslanAkramPTI",1,FALSE,FALSE,NA,NA
"RT @manicsylph: Here's the lovely lady, Isabel Scheck, @IzzyS97  talking about her writing journey that has gone a long way in just 22 shor…",FALSE,0,NA,2019-10-08 18:30:49,FALSE,NA,"1181638092081385472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gladwethoughtof",5,TRUE,FALSE,NA,NA
"Actually tried recording stuff for #YouTube last night, but I think I need to mess around with settings. PC was pro… https://t.co/Qz8YWaWw5y",FALSE,0,NA,2019-10-08 18:30:42,TRUE,NA,"1181638062473908225",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","5p4ZZ",0,FALSE,FALSE,NA,NA
"RT @xBaBy_MaKeRx: 🕹 Live  🎮 
   Back Grinding on that #nba2k life my career building him up 95+
Let's gooo
Come Mingle
 #twitch
#youtube -…",FALSE,0,NA,2019-10-08 18:30:40,FALSE,NA,"1181638055645634561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deathsaber1212",11,TRUE,FALSE,NA,NA
"Oakland A’s Agree To Community Benefits And Affordable Housing At Oakland Coliseum https://t.co/00G9FYRCsU #YouTube",FALSE,0,NA,2019-10-08 18:30:38,FALSE,NA,"1181638045323403265",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","worldnewsmedia1",0,FALSE,FALSE,NA,NA
"YouTube. All my friends, click that link in the bio! 🙏🏽🔥☝️

.
.
.
.
.
.
#losangeles #hiphopmusic #youtube… https://t.co/fep8eYEkJy",FALSE,0,NA,2019-10-08 18:30:30,TRUE,NA,"1181638011907399683",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","s7evenstrange",0,FALSE,FALSE,"-118.40033","34.07347"
"👍 on #Youtube: A Day In The Life of a UC Berkeley Computer Science Student https://t.co/IE74HWQKal",FALSE,0,NA,2019-10-08 18:30:30,FALSE,NA,"1181638011739607040",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","adrianteri",0,FALSE,FALSE,NA,NA
"#supporters #Twitch #Mixer #YouTube 👍 #PS4 #XboxOne #gamers #streamers #creators #streamerNetwork Please share on T… https://t.co/pMXdkTRlYC",FALSE,1,NA,2019-10-08 18:30:27,TRUE,NA,"1181637999890710529",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RealziesCuts",0,FALSE,FALSE,NA,NA
"RT @thebearcave11: **ATTENTION ALL STREAMERS OF ALL KINDS.** #mixer #twitch #youtube please drop your links and names and social media’s be…",FALSE,0,NA,2019-10-08 18:30:23,FALSE,NA,"1181637983457435648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Its1RD3",3,TRUE,FALSE,NA,NA
"Check out our #youtube channel for #gamevideos and other #billacceptor and #amusement related stuff #youtubechannel… https://t.co/HKYdXImdKN",FALSE,1,NA,2019-10-08 18:30:22,TRUE,NA,"1181637979271503874",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","endtrading",0,FALSE,FALSE,NA,NA
"RT @BigDogG8ming: Currently I have 39 subs on YT?! Is there any way that we could get it up to 50 today!? #SmallStreamerCommunity #smallstr…",FALSE,0,NA,2019-10-08 18:30:22,FALSE,NA,"1181637978881433605",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VictorAvari",2,TRUE,FALSE,NA,NA
"You’re so #amazing 💋💋💋💋💋💋 
・・・
💖💖💖
#Sixx
I am a ➡️ Dj, singer, songwriter , tvhost, stylist, board member, new busi… https://t.co/ud5fNZaWIr",FALSE,1,NA,2019-10-08 18:30:22,TRUE,NA,"1181637976616423424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sixxstarent",0,FALSE,FALSE,NA,NA
"The Keep (Phraze) Niggas Be Like - #niggasbelike #hiphop #rap #TheKeep #youtube https://t.co/jXOZGtxZDE",FALSE,0,NA,2019-10-08 18:30:19,FALSE,NA,"1181637967712018433",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iamphraze",0,FALSE,FALSE,NA,NA
"Rank your Youtube Videos FREE w/ my E-Book! Click here: https://t.co/YRAV6R7d1m #viralvideos #youtube #sub4sub #ebook #rankvideos #seo",FALSE,0,NA,2019-10-08 18:30:11,FALSE,NA,"1181637933754966016",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","thehaitianmogul",0,FALSE,FALSE,NA,NA
"Midnight Club 2: Pt 2 Steven #youtube #letsplay #Mnc2 https://t.co/dOxZJRCNmK via @YouTube",FALSE,0,NA,2019-10-08 18:30:10,FALSE,NA,"1181637927392202752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Incalad_Jonboy",0,FALSE,FALSE,NA,NA
"📽 Attention those in the #authortube, #booktube, and #youtube community! What do you use to record yourself (and wh… https://t.co/FhGbSX7EzY",FALSE,1,NA,2019-10-08 18:30:07,TRUE,NA,"1181637916478627840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenni_aline",0,FALSE,FALSE,NA,NA
"RT @duanetoops: The desire to turn an internal disposition into an outward reality...@revjerryhtx 

Full podcast: https://t.co/0IZ6a4btpV
F…",FALSE,0,NA,2019-10-08 18:29:49,FALSE,NA,"1181637838414188544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","revjerryhtx",1,TRUE,FALSE,NA,NA
"#tuesdaytunes And a live sesh of my @johnlegend cover. Beaut song, and got to play a beaut guitar ❤️ Full version o… https://t.co/7Ggkaif080",FALSE,2,NA,2019-10-08 18:29:34,TRUE,NA,"1181637775310888960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucamusicpage",0,FALSE,FALSE,NA,NA
"My #SocialMedia Apps ratings
 out of 10 on the usage basis 
Quote your ratings 😊
#WhatsApp - 2
#Twitter - 10… https://t.co/kKBYiLh0aP",FALSE,7,NA,2019-10-08 18:29:20,TRUE,NA,"1181637720260542469",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NameisSweety",0,FALSE,FALSE,NA,NA
"Hey, guys got another video for you today, thought you might like it. Its Minecraft SkyBlocks, I hope you enjoy it.… https://t.co/2Szbiv6Lyw",FALSE,1,NA,2019-10-08 18:29:18,TRUE,NA,"1181637710039179265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TRedtreeman",0,FALSE,FALSE,NA,NA
"RT @talkfuse: IceKareem is now streaming Prey 🤘 https://t.co/goOcccTLWX #talkfuse #SmallStreamersConnect #SupportSmallStreamers #Stream #St…",FALSE,0,NA,2019-10-08 18:29:09,FALSE,NA,"1181637672340733953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deathsaber1212",5,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: It's FINALLY this #FRIDAY! &lt;2019 Changwon K-pop World Festival&gt; is COMING SOON! Watch the Wonderful performances of 13teams…",FALSE,0,NA,2019-10-08 18:29:00,FALSE,NA,"1181637635598516224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mook_yencham",890,TRUE,FALSE,NA,NA
"New vlog episode from  me and @darlenekriesel - Three Principles of Effective Fitness Habits for the Average Americ… https://t.co/lGetCeQghE",FALSE,0,NA,2019-10-08 18:28:57,TRUE,NA,"1181637621644005377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","weskriesel",0,FALSE,FALSE,NA,NA
"#YouTube star @LoganPaul's comments on abortion at the @KSIOlajidebt press conference are sparking outrage.

https://t.co/3HATBHEW1G",FALSE,0,NA,2019-10-08 18:28:53,FALSE,NA,"1181637606418735104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DexertoTrending",0,FALSE,FALSE,NA,NA
"Theres a Pokemon Nuzlocke Run episode AND a Terror Time installment coming to our channel TONIGHT!!!! Subscribe for… https://t.co/22s4GYAD5c",FALSE,1,NA,2019-10-08 18:28:52,TRUE,NA,"1181637601704456194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","games_babylon",0,FALSE,FALSE,NA,NA
"RT @PrettyKaiRenee1: Taco Bell anyone?🌮🌮🌮
https://t.co/IFOcjEJD3N

#tacobell #TacoTuesday #tacos #TacoNation… https://t.co/xq6Zn1nB95",FALSE,0,NA,2019-10-08 18:28:35,TRUE,NA,"1181637528522231808",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FINGEYMAJIG",0,FALSE,FALSE,NA,NA
"RT @Break_A_Leggers: 🍷Poured ourselves a #CupOfAmbition (also known as a large Sauvignon Blanc and a fruity cider) as we take our seats for…",FALSE,0,NA,2019-10-08 18:28:20,FALSE,NA,"1181637466324951040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SavoyTheatreLdn",2,TRUE,FALSE,NA,NA
"RT @DeporFinanzas: 📲 TOP 10 most popular american sports teams ranked by total views on #YouTube during september 2019! 

1.@Flamengo🇧🇷
2.@…",FALSE,0,NA,2019-10-08 18:28:19,FALSE,NA,"1181637462059311105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bebetoman16",100,TRUE,FALSE,NA,NA
"・・・
💖💖💖
#Sixx
I am a ➡️ Dj, singer, songwriter , tvhost, stylist, board member, new business owner ♥️♥️♥️♥️♥️♥️
・・・… https://t.co/MYlP7GPqUy",FALSE,0,NA,2019-10-08 18:28:19,TRUE,NA,"1181637461753171969",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sixxstarent",0,FALSE,FALSE,NA,NA
"RT @Mushmouthtv: Hey Squad... Who needs new gear?! I GOT YOU! Enter to WIN SteelSeries Bundle Giveaway By @Mushmouthtv ENTER BELOW ⬇️ https…",FALSE,0,NA,2019-10-08 18:28:04,FALSE,NA,"1181637398381367298",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Will21332130",579,TRUE,FALSE,NA,NA
"RT @rodneyon2: 8pm Buy or Pass is the place to be for 32 straight weeks!! Link in bio. @perrycomics @Comic_Jabroni #comics #YouTube #Conten…",FALSE,0,NA,2019-10-08 18:27:53,FALSE,NA,"1181637352000819200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Comic_Jabroni",1,TRUE,FALSE,NA,NA
"RT @anthonygraves: I watched #SquareOneMJ by @dannywuyue on #YouTube over the weekend. I found it incredibly informative and enlightening,…",FALSE,0,NA,2019-10-08 18:27:46,FALSE,NA,"1181637325220143104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MJJMyLovelyOne",114,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: It's FINALLY this #FRIDAY! &lt;2019 Changwon K-pop World Festival&gt; is COMING SOON! Watch the Wonderful performances of 13teams…",FALSE,0,NA,2019-10-08 18:27:33,FALSE,NA,"1181637270320889859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LovelyBunny914",890,TRUE,FALSE,NA,NA
"🔥 Joe Rogan Reviews ""Joker"" | CREDITS: JRE Clips #video #youtube #blog #socialmedia #blogging #blogger #people Vide… https://t.co/7rXYprcWGi",FALSE,0,NA,2019-10-08 18:27:22,TRUE,NA,"1181637225592889346",NA,"<a href=""https://github.com/Codificat0r"" rel=""nofollow"">ViralBotCCD</a>","TrendingVideosT",0,FALSE,FALSE,NA,NA
"RT @GlasnostGone: Eastern #Ukraine's had an entrenched front line since early 2015. So no chance for ""separatists"" to capture ammo/weapons.…",FALSE,0,NA,2019-10-08 18:27:20,FALSE,NA,"1181637216956633088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StoutHammer",61,TRUE,FALSE,NA,NA
"Very nice. #YouTube https://t.co/bn11LZgfB0",FALSE,0,NA,2019-10-08 18:27:06,FALSE,NA,"1181637157171191815",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CompMeme",0,FALSE,FALSE,NA,NA
"Illustration 27 for Bob Gymlan YouTube video the Full story of the Maneaters of Tsavo #dredfunn #freddunn #wip… https://t.co/bpxuLXiPvQ",FALSE,0,NA,2019-10-08 18:26:39,TRUE,NA,"1181637044356947968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dredfunn",0,FALSE,FALSE,NA,NA
"If you like #ghosts and #supernatural #videos check out my #YouTube #channel!

#Subscribe 👇
https://t.co/9ORWi9pH8C… https://t.co/fmUTWOMTr5",FALSE,6,NA,2019-10-08 18:26:28,TRUE,NA,"1181636996999057408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AD_WHITMAN",12,FALSE,FALSE,NA,NA
"RT @DJPaultjeD: If you like #Indiegames, esp. Tycoon, Simulation, Adventure and Strategy games, you might like my #YouTube channel! Feel fr…",FALSE,0,NA,2019-10-08 18:26:04,FALSE,NA,"1181636897266896896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LabsSkull",2,TRUE,FALSE,NA,NA
"RT @squackyvoice: I wonder if we can make it to #1900 #followers today?!! I’m a professional #VoiceActor w/a higher pitched voice that spec…",FALSE,0,NA,2019-10-08 18:26:04,FALSE,NA,"1181636897036218368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hollyshearwater",4,TRUE,FALSE,NA,NA
"September Favourites 2019| Makeup and Luxury Fashion https://t.co/8o8bDuNoeM via @YouTube #favourties #monthly… https://t.co/PfgbfQaaAm",FALSE,0,NA,2019-10-08 18:26:03,TRUE,NA,"1181636890774196225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anastas12255981",0,FALSE,FALSE,NA,NA
"RT @MrSmallYouTuber: 💻Tues. - #YOUTUBE video comments thread
           ❗Turn on notifications❗

💠 #RETWEET this #tweet
💠 Follow @MrSmallYo…",FALSE,0,NA,2019-10-08 18:26:02,FALSE,NA,"1181636887989145601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dayodman14",26,TRUE,FALSE,NA,NA
"RT @video_amigo: Did you know? As of July 2019, #YouTube has 6.2x more monthly traffic than #Twitter? https://t.co/jRlpTdIf1t https://t.co/…",FALSE,0,NA,2019-10-08 18:25:55,FALSE,NA,"1181636857777590272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Touchstorm",3,TRUE,FALSE,NA,NA
"RT @RenaMalikMD: New @YouTube Video featuring @rachelsrubin1 and I reacting to @LastWeekTonight @iamjohnoliver #biasinmedicine episode. Don…",FALSE,0,NA,2019-10-08 18:25:54,FALSE,NA,"1181636854191448066",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","intimmedicine",2,TRUE,FALSE,NA,NA
"RT @DeporFinanzas: 📲 TOP 10 most popular american sports teams ranked by total views on #YouTube during september 2019! 

1.@Flamengo🇧🇷
2.@…",FALSE,0,NA,2019-10-08 18:25:48,FALSE,NA,"1181636831194075136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Flaquixada",100,TRUE,FALSE,NA,NA
"RT @video_amigo: Did you know? As of July 2019, #YouTube has 6.2x more monthly traffic than #Twitter? https://t.co/jRlpTdIf1t https://t.co/…",FALSE,0,NA,2019-10-08 18:25:43,FALSE,NA,"1181636808247054337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CITYG1RL",3,TRUE,FALSE,NA,NA
